study_id,experiment,participant,age_in_years,sex,species,trial,condition,food_on_left,food_on_right,choice,choice_codes,success
call2004inferences,2,sandra,8.0,f,chimpanzee,128.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,129.0,control,yes,no,1.0,right,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,130.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,131.0,control,no,yes,1.0,right,0.0
call2004inferences,2,sandra,8.0,f,chimpanzee,132.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,133.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,134.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,135.0,control,yes,no,1.0,right,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,136.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,137.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,138.0,control,no,yes,1.0,right,0.0
call2004inferences,2,sandra,8.0,f,chimpanzee,139.0,control,yes,no,1.0,right,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,140.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,141.0,control,no,yes,1.0,right,0.0
call2004inferences,2,sandra,8.0,f,chimpanzee,142.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,143.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,sandra,8.0,f,chimpanzee,144.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,1.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,2.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,3.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,4.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,5.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,6.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,7.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,8.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,9.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,10.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,11.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,12.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,13.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,14.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,15.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,16.0,auditory_empty,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,17.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,18.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,19.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,20.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,21.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,22.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,23.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,24.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,25.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,26.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,27.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,28.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,29.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,30.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,31.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,32.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,33.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,34.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,35.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,36.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,37.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,38.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,39.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,40.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,41.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,42.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,43.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,44.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,45.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,46.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,47.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,48.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,49.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,50.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,51.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,52.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,53.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,54.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,55.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,56.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,57.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,58.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,59.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,60.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,61.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,62.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,63.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,64.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,65.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,66.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,67.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,68.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,69.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,70.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,71.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,72.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,73.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,74.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,75.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,76.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,77.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,78.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,79.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,80.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,81.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,82.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,83.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,84.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,85.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,86.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,87.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,88.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,89.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,90.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,91.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,92.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,93.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,94.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,95.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,96.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,97.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,98.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,99.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,100.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,101.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,102.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,103.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,104.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,105.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,106.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,107.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,108.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,109.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,110.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,111.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,112.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,113.0,control,yes,no,2.0,left,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,114.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,115.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,116.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,117.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,118.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,119.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,120.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,121.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,122.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,123.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,124.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,125.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,126.0,auditory_empty,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,127.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,128.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,129.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,130.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,131.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,132.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,133.0,control,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,134.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,135.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,136.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,137.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,138.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,139.0,control,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,140.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,141.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,142.0,control,yes,no,1.0,right,1.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,143.0,auditory_empty,no,yes,1.0,right,0.0
call2004inferences,2,jahaga,8.0,f,chimpanzee,144.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,1.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,2.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,3.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,4.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,5.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,6.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,7.0,visual_baited,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,8.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,9.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,10.0,auditory_baited,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,11.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,12.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,13.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,14.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,15.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,16.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,17.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,18.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,19.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,20.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,21.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,22.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,23.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,24.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,25.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,26.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,27.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,28.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,29.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,30.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,31.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,32.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,33.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,34.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,35.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,36.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,37.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,38.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,39.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,40.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,41.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,42.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,43.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,44.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,45.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,46.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,47.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,48.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,49.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,50.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,51.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,52.0,visual_baited,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,53.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,54.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,55.0,auditory_both,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,56.0,visual_empty,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,57.0,control,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,58.0,auditory_both,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,59.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,60.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,61.0,auditory_baited,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,62.0,visual_baited,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,63.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,64.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,65.0,auditory_baited,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,66.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,67.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,68.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,69.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,70.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,71.0,visual_both,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,72.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,73.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,74.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,75.0,control,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,76.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,77.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,78.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,79.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,80.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,81.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,82.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,83.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,84.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,85.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,86.0,auditory_empty,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,87.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,88.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,89.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,90.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,91.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,92.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,93.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,94.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,95.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,96.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,97.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,98.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,99.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,100.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,101.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,102.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,103.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,104.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,105.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,106.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,107.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,108.0,control,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,109.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,110.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,111.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,112.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,113.0,control,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,114.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,115.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,116.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,117.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,118.0,control,yes,no,2.0,left,0.0
